產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
電子零組件,良維,6290,0.148406412,5.36,4.730678929,0.224094793,0.096391953,0.106048179,0.049514682,0.103279945,0.911248343,0.053765262,0.216666667,1.904150608,12.68330733,42.69620253,1.397201463,15.8,89.6942623,15.76425502,248.5117365
電子零組件,迅德,6292,0.177057267,4.443333333,7.269503546,0.334696809,0.122752284,0.151558153,0.071925371,0.099943535,0.605783053,0.028018164,-2.183333333,2.599111289,17.84754522,26.57446809,1.749194847,4.7,52.25737705,7.641475447,58.392147
電子零組件,群電,6412,0.249752759,8.276666667,7.788953332,0.199786313,0.102183477,0.085281517,0.060671894,0.126698308,1.284207222,0.066026414,-2.483333333,3.693094809,17.14508393,38.71820449,2.190208312,40.1,116.570082,10.03265688,100.6542041
電子零組件,詠昇,6418,0.075588545,1.08,1.304761905,0.195833656,0.042945022,0.045258112,0.045416962,0.056775801,0.806281041,0.011358839,-3.296666667,1.498458574,20.2,14.82857143,1.963972736,3.5,23.74221311,12.22937084,149.5575111
電子零組件,今展科,6432,0.055913201,1.456666667,3.172043011,0.244263356,0.014907933,0.040121909,0.040128434,0.042777454,0.830457449,0.002649019,-8.983333333,1.182709751,20.0297619,28.4516129,1.602169982,3.1,28.16434426,2.64384898,6.989937428
電子零組件,鈺邦,6449,0.13273943,4.543333333,3.701949268,0.277070196,0.129396082,0.138099182,0.038449439,0.08814219,0.570997421,0.049692751,8.4,2.769853924,20.90953947,45.89772727,1.694232705,8.8,134.4577869,27.99076679,783.4830255
電子零組件,倉和,6538,0.15105503,7.636666667,0.414414414,0.413731671,0.18295474,0.155173434,0.048282043,0.083965394,0.707489965,0.035683351,20.00333333,2.59642547,15.76056338,56.02702703,1.50483032,3.7,101.2766393,13.74700818,188.9802339
電子零組件,南俊國際,6584,0.060119857,1.776666667,1.602097902,0.2075063,0.0516094,0.062858098,0.011024549,0.01817728,0.487957318,0.019413484,6.125,5.126871358,59.8537415,34.32307692,1.790182868,6.5,172.3790984,36.98510341,1367.897874
電子零組件,富致,6642,0.115159547,3.213333333,4.414414414,0.471622858,0.23335797,0.242717568,0.045243423,0.069274191,0.333766428,0.024030768,-2.543333333,2.167192164,17.53910615,28.97297297,1.353111433,3.7,62.05327869,6.041763899,36.50291102
電子零組件,群翊,6664,0.280643691,13.68666667,1.261514051,0.470244466,0.304715033,0.332800308,0.059985183,0.161270061,0.382125184,0.101284878,9.723333333,3.560968323,13.81025339,65.81355932,2.294871795,5.9,231.6168033,35.00602071,1225.421486
電子零組件,騰輝電子-KY,6672,0.131748238,5.896666667,10.94366197,0.312953465,0.090452367,0.077750403,0.041101394,0.095364064,0.956531894,0.05426267,-17.72,1.60455095,15.67065868,48.92957746,1.42453676,7.1,77.74754098,12.83467983,164.7290063
電子零組件,嘉基,6715,0.160277903,7.02,2.253452928,0.360790554,0.191337266,0.159153192,0.027132449,0.091142931,0.689893458,0.064010482,0.096666667,3.051437873,32.8973384,56.70769231,1.265153777,6.5,136.1622951,27.56461568,759.8080375
電子零組件,亞泰金屬,6727,0.152599412,6.373333333,11.53232999,0.174337499,0.080887744,0.111291409,0.043716183,0.117899873,0.423186994,0.074183691,7.08,1.387602159,12.16520211,49.88461538,2.631755341,2.6,91.66270492,43.37332488,1881.245311
電子零組件,穩得,6761,0.158422381,6.46,2.370555556,0.304650571,0.108432867,0.089978762,0.053128785,0.088111851,0.969612138,0.034983067,2.696666667,1.971608392,12.96275862,47.66666667,1.813531353,3,103.4237705,19.81941955,392.8093915
電子零組件,AES-KY,6781,0.196639803,28.7,14.17254902,0.379808276,0.239260431,0.205001246,0.018125793,0.110094945,0.639827674,0.091969152,-1.02,3.754104097,25.60023631,173.1411765,1.414050065,8.5,987.7766393,220.1486878,48465.44476
電子零組件,富世達,6805,0.219427921,12.47,13.75338943,0.2297342,0.152283909,0.135915161,0.012357389,0.104953802,0.801819522,0.106743426,28.815,9.456085467,42.46089385,80.37681159,2.138645104,6.9,795.2930328,179.7867083,32323.26049
電子零組件,聯寶,6821,0.044807537,1.706666667,0.747311828,0.333755394,0.068426631,0.090205926,0.029192225,0.036854794,0.583934319,0.007662569,1.265,2.019783951,35.4789916,20.90322581,1.494980695,3.1,42.76147541,4.835805187,23.38501181
電子零組件,天二科技,6834,0.034722339,0.27,-0.521860168,0.144279588,-0.03216045,0.017362166,0.019451653,0.025023158,0.521528858,0.005571505,2.17,1.972786885,51.28125,16.63636364,1.455872133,8.8,31.80245902,3.033003323,9.199109155
電子零組件,圓裕,6835,0.16096763,3.893333333,6.930617652,0.245392702,0.102502411,0.10053858,0.046392972,0.118735942,0.830229458,0.07234297,-3.563333333,1.715791139,12.14039409,28.72727273,1.942111237,6.6,43.71270492,4.439075746,19.70539348
電子零組件,伯特光,6859,0.092480788,4.236666667,-0.764568765,0.24658646,0.126233304,0.172024129,0.015947743,0.055801936,0.393177472,0.039854193,-9.483333333,2.943073171,44.34076433,47.30769231,1.271424635,3.9,159.6741803,28.34718959,803.5631578
電子零組件,長園科,8038,0,-0.65,-1.53134682,0.180903822,-0.243592155,-0.184098255,0,0,0.220253937,0,75.47333333,3.791940928,0,7.64516129,2.135082604,6.2,33.0579918,10.5985415,112.329082
電子零組件,台虹,8039,0.067824645,2.633333333,2.5931657,0.224448972,0.066959489,0.06431228,0.04229749,0.059423515,0.666365309,0.017126025,2.706666667,1.156933246,20.75494071,45.38723404,1.470936749,23.5,48.94856557,5.951424423,35.41945267
