產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
其他電子,友威科,3580,0.198892151,4.693333333,5.965811966,0.436773523,0.193481622,0.223013971,0.048913206,0.108229223,0.434957581,0.059316017,-1.773333333,2.803102156,15.09645669,27.35897436,1.765097236,3.9,77.14098361,12.67372288,160.6232517
其他電子,閎康,3587,0.167101812,10.44,0.579093547,0.350330769,0.162313549,0.155298556,0.042019881,0.078484033,0.65244499,0.036464152,15.16666667,3.682535618,26.00769971,73.37878788,1.714148013,6.6,207.829918,42.57751061,1812.84441
其他電子,碩天,3617,0.247542581,18.47333333,14.87418655,0.469343325,0.150774202,0.14348669,0.052693103,0.16410804,0.939966879,0.111414937,12.51333333,2.644278545,11.10666667,103.9565217,1.694210464,9.2,287.2418033,49.01124141,2402.101784
其他電子,盈正,3628,0.059432032,2.216666667,3.088888889,0.252120081,0.03675172,0.03336259,0.044372635,0.049959596,0.85385645,0.005586961,0.476666667,1.1828053,21.22325581,38.57777778,2.022991851,4.5,44.91782787,5.549711722,30.7993002
其他電子,鑫科,3663,0.043651574,0.713333333,-1.458508957,0.081002001,0.023561971,0.01963771,0.019540341,0.022202243,1.493561258,0.002661902,21.38333333,2.835521628,133.9375,22.67307692,1.716094541,10.4,64.60491803,12.3326967,152.0954078
其他電子,貿聯-KY,3665,0.148937487,21.6,-7.279684419,0.261688859,0.102524831,0.073695566,0.031703237,0.101450543,1.080733443,0.069747307,29.39,1.79692244,14.80440771,209.3468208,1.9008452,17.3,697.7377049,190.1811808,36168.88154
其他電子,橙的,4554,0.072558466,1.356666667,1.144927536,0.411112753,0.046788219,0.083144439,0.026890749,0.056529866,0.579900106,0.029639116,-2.74,1.484454148,15.80748663,19.91304348,1.472686734,2.3,32.06741803,6.180928944,38.20388261
其他電子,達航科技,4577,0.031946508,-0.936666667,-1.329636202,0.135089238,-0.106263305,-0.061129539,0.017228222,0.030532775,0.451160662,0.013304553,-12.74,1.12332996,0,20.16326531,1.997026759,4.9,25.72377049,5.683588435,32.30317749
其他電子,玖鼎電力,4588,0.235707951,3.66,-2.788312463,0.321275498,0.205791682,0.164584748,0.03117207,0.087796569,0.584529194,0.082449972,3.27,4.503068553,22.8056872,21.37209302,2.479045777,4.3,75.77704918,8.178656222,66.89041759
其他電子,勤凱,4760,0.161946304,4.426666667,2.044444444,0.21396815,0.128461698,0.11249311,0.036046171,0.09090784,0.952746484,0.054861669,2.946666667,3.555243243,17.4,30.83333333,1.531196337,3,121.3495902,23.2655603,541.2862961
其他電子,中茂,5205,0.081300813,-0.673333333,-1.921212121,-0.080952381,-0.990015361,-0.347437221,0,0.0456621,0.217887857,0.0456621,20.38333333,2.290833333,0,12,1.356382979,1.1,26.47418033,13.15076588,172.9426434
其他電子,東科-KY,5225,0.231189581,8.91,18.58351714,0.147766702,0.050364804,0.053820325,0.113009948,0.167284359,1.932125006,0.054274411,11.91666667,2.433766593,9.253943218,48.21333333,2.060507583,7.5,112.6430328,19.5352481,381.6259183
其他電子,佶優,5452,0.029147933,0.453333333,1.384904337,0.100243055,0.02254501,0.010767252,0.014907166,0.024442366,1.446268618,0.0095352,-7.516666667,1.885663866,75.3,15.97315436,1.740547588,14.9,29.59590164,4.526331694,20.48767861
其他電子,彩富,5489,0.086837642,1.966666667,2.053919059,0.361721438,0.071930035,0.115829022,0.03873468,0.060210391,0.581653619,0.021475711,2.533333333,1.683889602,16.63179916,23.60606061,1.168453292,9.9,42.2182377,6.223690747,38.73432651
