產業別,名稱,公司代號,ROE,EPS,FCF,毛利率,營業利益率,純益率,現金殖利率,高登,總資產周轉率,盈餘成長率,營收年成長率,PBR,PER,每股淨值,權益乘數,股本億元,平均價,股價標準差,股價變異數
通信網路,上詮,3363,0.011289092,0.06,0.423942798,0.151463004,-0.017979899,-0.000692311,0.009762895,0.004971895,0.593129285,-0.004791,-10.92,6.208048202,0,25.05940594,1.153566074,10.1,269.4282787,58.77431184,3454.419732
通信網路,明泰,3380,0.042341554,1.033333333,2.226322263,0.184483705,0.02844958,0.018779127,0.037735035,0.029904097,1.10628362,-0.007830938,-6.466666667,1.360911106,87.775,25.79889299,1.722403251,54.2,31.24057377,3.913860734,15.31830584
通信網路,譁裕,3419,0.007531667,-0.643333333,0.655555556,0.173993524,-0.089448679,-0.051274633,0.003576538,0.005668986,0.722347927,0.002092448,0.543333333,1.75508831,0,9.908333333,1.560365369,12,15.47336066,2.18257865,4.763649565
通信網路,致振,3466,0.001295756,-1.833333333,-3.224043716,0.191279307,-0.356796385,-0.161039703,0,0.00128576,0.445655218,0.00128576,-28.41,4.967881356,0,11.60655738,1.889102564,6.1,51.03995902,11.40794393,130.1411848
通信網路,昇達科,3491,0.138675958,5.383333333,7.179150132,0.442024934,0.184231429,0.182220406,0.023951832,0.043921261,0.53237126,0.019969429,12.68666667,6.566812575,30.01746217,39.265625,1.544011254,6.4,365.8811475,51.04819208,2605.917915
通信網路,環天科,3499,0.000619003,-0.22,0.666666667,0.250913242,-0.126372338,-0.035591603,0,0.000613874,0.376931384,0.000613874,2.256666667,2.191896869,1082,9.872727273,1.683379759,5.5,17.55963115,3.353871828,11.24845624
通信網路,神準,3558,0.164291109,14.43,11.58690143,0.173756663,0.059669287,0.050198854,0.019392033,0.128733128,1.252790631,0.109341095,17.23666667,1.52092012,40.18683652,124.4509804,2.220032108,5.1,183.8852459,26.43084671,698.589658
通信網路,其陽,3564,0.062509818,1.313333333,2.949152542,0.265259501,0.052368654,0.035283947,0.015686191,0.045064678,0.837967704,0.029378488,6.046666667,3.28184868,87.56179775,23.74576271,1.928114415,5.9,68.3602459,12.53145908,157.0374666
通信網路,智易,3596,0.159513487,10.48666667,12.21073059,0.145144732,0.056843728,0.04868024,0.051898051,0.102984236,1.278756539,0.051086185,9.17,2.258201784,14.58421986,72.85,2.51741197,22,199.2315574,25.50681076,650.5973951
通信網路,研勤,3632,0.01366809,-0.036666667,-0.113821138,0.551321297,-0.014589335,-0.004263559,0,0.01365951,1.006416143,0.01365951,2.083333333,3.813825503,0,3.634146341,2.195652174,4.1,11.18389344,3.683738708,13.56993087
通信網路,安瑞-KY,3664,0.00308642,-1.326666667,-2.822452958,0.666554524,-0.126488029,-0.144958265,0,0.003058104,0.741617341,0.003058104,18.75666667,4.556513761,435.6666667,5.736842105,2.807098765,5.7,22.83934426,2.826529445,7.989268704
通信網路,康聯訊,3672,0,-1.2,-0.225806452,0.321501512,-0.178639445,-0.091348314,0.000976372,0,0.59863249,0,-28.70333333,2.571040892,0,8.677419355,2.243781095,3.1,18.39508197,3.124033413,9.759584767
通信網路,榮昌,3684,0.131335678,2.99,4.466666667,0.317461621,0.088385191,0.084087502,0.037431837,0.086382558,0.897538934,0.048950721,3.473333333,1.905988024,15.15714286,22.26666667,1.611154753,3,36.43852459,18.12217429,328.4132011
通信網路,海華,3694,0.125414466,2.286666667,6.917784658,0.133744977,0.03320122,0.035267418,0.021368835,0.098180616,1.649441744,0.076811781,-6.763333333,2.129162011,17.32363636,22.375,1.857210327,15.2,58.24815574,14.93232218,222.9742456
通信網路,合勤控,3704,0.115345204,2.886666667,0.295399764,0.23220005,0.039978881,0.040618494,0.027126987,0.099427235,1.222805595,0.072300248,1.293333333,1.479819421,29.34751773,27.96287129,1.986079507,40.4,34.35901639,5.390799647,29.06072084
通信網路,聯光通,4903,0.013742981,-0.15,-0.359898831,0.085813136,-0.09240247,-0.013493116,0,0.011578269,0.63289876,0.011578269,2.123333333,2.749090909,390.8571429,9.952380952,1.252525253,10.5,33.45532787,7.379380703,54.45525956
通信網路,遠傳,4904,0.14387191,3.31,6.457311952,0.305970407,0.146643877,0.120672949,0.043251945,0.040214716,0.525189672,-0.003037229,7.08,3.324418265,23.96067416,25.65862451,2.080312772,360.6,87.98770492,2.861654472,8.189066316
通信網路,台聯電,4905,0.029513092,2.343333333,-17.87356322,0.292696381,-0.178512716,0.425653447,0.026078444,0.033265035,0.072181321,0.018697382,165.17,0.85892328,30.91065292,104.7241379,1.349368816,2.9,67.04713115,19.92715004,397.0913086
通信網路,正文,4906,0.049221398,1.603333333,3.947836066,0.109088,0.022183567,0.024570035,0.04574176,0.049007459,1.177212777,0.0032657,4.553333333,1.168203716,23.65384615,31.58695652,1.659231911,41.4,29.7170082,4.716734029,22.2475799
通信網路,前鼎,4908,0.137191602,2.93,0.205128205,0.439348158,0.232248698,0.257551016,0.050136327,0.075263069,0.494048507,0.025126742,6.476666667,4.604929577,35.67375887,21.84615385,1.115099377,7.8,88.30860656,11.20748059,125.6076211
通信網路,新復興,4909,0.117867858,3.323333333,1.928315412,0.11264416,-0.021272384,0.170420754,0.027204226,0.065998889,0.448117829,0.038794663,103.2633333,2.951426361,10.11538462,34.75268817,1.131124176,9.3,90.04467213,29.38262295,863.3385312
通信網路,眾達-KY,4977,0.09825332,4.58,0.595098039,0.242053481,0.113397956,0.161317877,0.025527893,0.06949822,0.433322786,0.043970327,-20.73333333,1.823869154,27.19817073,48.9125,1.311591406,8,111.1016393,19.57472118,383.1697092
通信網路,華星光,4979,0.187001605,3.06,3.351117559,0.226100748,0.166045596,0.207073022,0.008770554,0.129403735,0.84933863,0.12063318,64.39666667,5.767389641,36.67282322,24.09929078,1.284581909,14.1,181.5614754,25.4707997,648.7616373
通信網路,系通,5348,0.025278727,-0.11,-0.206130268,0.252815523,0.010050302,0.010526024,0,0.024242691,1.076502812,0.024242691,42.43,1.640322581,0,10.33333333,1.484177215,1.5,20.36495902,5.916807649,35.00861276
通信網路,台林,5353,0.120415791,2.033333333,1.382222222,0.245989899,0.07979913,0.082713122,0.039921527,0.081538471,0.944750149,0.041616944,10.85333333,1.844858798,15.8,18.41333333,1.561273602,7.5,29.47704918,3.638823282,13.24103488
通信網路,中磊,5388,0.191266388,8.16,5.613796375,0.158291708,0.046289158,0.036986223,0.047133705,0.119787626,1.422317445,0.072653921,11.57333333,2.138923341,15.39147287,55.69624573,3.039004571,29.3,109.6553279,12.10139996,146.443881
